854.9677,1.459975,0
856.129,1.459968,0
857.2903,1.459961,0
858.4516,1.459953,0
859.6129,1.459946,0
860.7742,1.459939,0
861.9355,1.459932,0
863.0968,1.459925,0
864.2581,1.459917,0
865.4194,1.45991,0
866.5806,1.459903,0
867.7419,1.459896,0
868.9032,1.45989,0
870.0645,1.459883,0
871.2258,1.459876,0
872.3871,1.459869,0
873.5484,1.459862,0
874.7097,1.459856,0
875.871,1.459849,0
877.0323,1.459842,0
878.1935,1.459836,0
879.3548,1.459829,0
880.5161,1.459823,0
881.6774,1.459817,0
882.8387,1.45981,0
884,1.459804,0
885.1613,1.459797,0
886.3226,1.459791,0
887.4839,1.459785,0
888.6452,1.459779,0
889.8065,1.459773,0
890.9677,1.459766,0
892.129,1.45976,0
893.2903,1.459754,0
894.4516,1.459748,0
895.6129,1.459742,0
896.7742,1.459736,0
897.9355,1.45973,0
899.0968,1.459725,0
900.2581,1.459719,0
901.4194,1.459713,0
902.5806,1.459707,0
903.7419,1.459701,0
904.9032,1.459696,0
906.0645,1.45969,0
907.2258,1.459684,0
908.3871,1.459679,0
909.5484,1.459673,0
910.7097,1.459668,0
911.871,1.459662,0
913.0323,1.459657,0
914.1935,1.459651,0
915.3548,1.459646,0
916.5161,1.459641,0
917.6774,1.459635,0
918.8387,1.45963,0
920,1.459625,0
921.1613,1.45962,0
922.3226,1.459614,0
923.4839,1.459609,0
924.6452,1.459604,0
925.8065,1.459599,0
926.9677,1.459594,0
928.129,1.459589,0
929.2903,1.459584,0
930.4516,1.459579,0
931.6129,1.459574,0
932.7742,1.459569,0
933.9355,1.459564,0
935.0968,1.459559,0
936.2581,1.459554,0
937.4194,1.459549,0
938.5806,1.459545,0
939.7419,1.45954,0
940.9032,1.459535,0
942.0645,1.45953,0
943.2258,1.459526,0
944.3871,1.459521,0
945.5484,1.459516,0
946.7097,1.459512,0
947.871,1.459507,0
949.0323,1.459503,0
950.1935,1.459498,0
951.3548,1.459494,0
952.5161,1.459489,0
953.6774,1.459485,0
954.8387,1.45948,0
956,1.459476,0
957.1613,1.459472,0
958.3226,1.459467,0
959.4839,1.459463,0
960.6452,1.459459,0
961.8065,1.459454,0
962.9677,1.45945,0
964.129,1.459446,0
965.2903,1.459442,0
966.4516,1.459437,0
967.6129,1.459433,0
968.7742,1.459429,0
969.9355,1.459425,0
971.0968,1.459421,0
972.2581,1.459417,0
973.4194,1.459413,0
974.5806,1.459409,0
975.7419,1.459405,0
976.9032,1.459401,0
978.0645,1.459397,0
979.2258,1.459393,0
980.3871,1.459389,0
981.5484,1.459385,0
982.7097,1.459381,0
983.871,1.459377,0
985.0323,1.459374,0
986.1935,1.45937,0
987.3548,1.459366,0
988.5161,1.459362,0
989.6774,1.459359,0
990.8387,1.459355,0
992,1.459351,0
993.1613,1.459347,0
994.3226,1.459344,0
995.4839,1.45934,0
996.6452,1.459337,0
997.8065,1.459333,0
998.9677,1.459329,0
1000.129,1.459326,0
1001.2903,1.459322,0
1002.4516,1.459319,0
1003.6129,1.459315,0
1004.7742,1.459312,0
1005.9355,1.459308,0
1007.0968,1.459305,0
1008.2581,1.459301,0
1009.4194,1.459298,0
1010.5806,1.459295,0
1011.7419,1.459291,0
1012.9032,1.459288,0
1014.0645,1.459285,0
1015.2258,1.459281,0
1016.3871,1.459278,0
1017.5484,1.459275,0
1018.7097,1.459271,0
1019.871,1.459268,0
1021.0323,1.459265,0
1022.1935,1.459262,0
1023.3548,1.459258,0
1024.5161,1.459255,0
1025.6774,1.459252,0
1026.8387,1.459249,0
1028,1.459246,0
1029.1613,1.459243,0
1030.3226,1.45924,0
1031.4839,1.459236,0
1032.6452,1.459233,0
1033.8065,1.45923,0
1034.9677,1.459227,0
1036.129,1.459224,0
1037.2903,1.459221,0
1038.4516,1.459218,0
1039.6129,1.459215,0
1040.7742,1.459212,0
1041.9355,1.459209,0
1043.0968,1.459207,0
1044.2581,1.459204,0
1045.4194,1.459201,0
1046.5806,1.459198,0
1047.7419,1.459195,0
1048.9032,1.459192,0
1050.0645,1.459189,0
1051.2258,1.459186,0
1052.3871,1.459184,0
1053.5484,1.459181,0
1054.7097,1.459178,0
1055.871,1.459175,0
1057.0323,1.459173,0
1058.1935,1.45917,0
1059.3548,1.459167,0
1060.5161,1.459164,0
1061.6774,1.459162,0
1062.8387,1.459159,0
1064,1.459156,0
1065.1613,1.459154,0
1066.3226,1.459151,0
1067.4839,1.459148,0
1068.6452,1.459146,0
1069.8065,1.459143,0
1070.9677,1.459141,0
1072.129,1.459138,0
1073.2903,1.459135,0
1074.4516,1.459133,0
1075.6129,1.45913,0
1076.7742,1.459128,0
1077.9355,1.459125,0
1079.0968,1.459123,0
1080.2581,1.45912,0
1081.4194,1.459118,0
1082.5806,1.459115,0
1083.7419,1.459113,0
1084.9032,1.45911,0
1086.0645,1.459108,0
1087.2258,1.459106,0
1088.3871,1.459103,0
1089.5484,1.459101,0
1090.7097,1.459098,0
1091.871,1.459096,0
1093.0323,1.459094,0
1094.1935,1.459091,0
1095.3548,1.459089,0
1096.5161,1.459087,0
1097.6774,1.459084,0
1098.8387,1.459082,0
1100,1.45908,0
